dataset,matcher,precision,recall,f1-measure
edas-ekaw,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
edas-ekaw,jaroMeasure,0.22033898305084745,0.5652173913043478,0.3170731707317073
edas-ekaw,best_base_matcher,0.7333333333333333,0.4782608695652174,0.5789473684210527
edas-iasted,core_platform,0.5714285714285714,0.42105263157894735,0.48484848484848486
edas-iasted,majority_vote,0.8333333333333334,0.2631578947368421,0.39999999999999997
edas-iasted,ngramDistance,0.5,0.2631578947368421,0.3448275862068966
edas-iasted,level2_monge_elkandeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.04864864864864865,0.47368421052631576,0.08823529411764706
edas-iasted,wuPalmer,0.15625,0.2631578947368421,0.19607843137254902
edas-iasted,wuPalmerdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
edas-iasted,path,0.8333333333333334,0.2631578947368421,0.39999999999999997
edas-iasted,lin,0.5555555555555556,0.2631578947368421,0.35714285714285715
edas-iasted,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.07964601769911504,0.47368421052631576,0.13636363636363638
edas-iasted,mongeElkandeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.04827586206896552,0.3684210526315789,0.08536585365853658
edas-iasted,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.09016393442622951,0.5789473684210527,0.15602836879432624
edas-iasted,word2VecdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
edas-iasted,jaroWinklerMeasure,0.09016393442622951,0.5789473684210527,0.15602836879432624
edas-iasted,word2Vec,0.625,0.2631578947368421,0.37037037037037035
edas-iasted,level2_jara_winkler,0.07964601769911504,0.47368421052631576,0.13636363636363638
edas-iasted,prefix,0.1111111111111111,0.2631578947368421,0.15625
edas-iasted,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
edas-iasted,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.5,0.2631578947368421,0.3448275862068966
edas-iasted,equalDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.8333333333333334,0.2631578947368421,0.39999999999999997
edas-iasted,word2VecStemmed,0.8,0.21052631578947367,0.3333333333333333
edas-iasted,jaccard,0.875,0.3684210526315789,0.5185185185185185
edas-iasted,level2_monge_elkan,0.04864864864864865,0.47368421052631576,0.08823529411764706
edas-iasted,suffix,0.3157894736842105,0.3157894736842105,0.3157894736842105
edas-iasted,word2VecStemmeddeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
edas-iasted,esaSim,0.5555555555555556,0.2631578947368421,0.35714285714285715
edas-iasted,suffixdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
edas-iasted,level2_jaro,0.09,0.47368421052631576,0.15126050420168066
edas-iasted,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.15625,0.2631578947368421,0.19607843137254902
edas-iasted,smoaDistance,0.09782608695652174,0.47368421052631576,0.16216216216216214
edas-iasted,level2_monge_elkandeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
edas-iasted,jiangConrath,0.8333333333333334,0.2631578947368421,0.39999999999999997
edas-iasted,needlemanWunsch2Distance,0.8,0.42105263157894735,0.5517241379310345
edas-iasted,umbcSim,0.46153846153846156,0.3157894736842105,0.37499999999999994
edas-iasted,soft_tfidf_jaro,0.36363636363636365,0.42105263157894735,0.3902439024390244
edas-iasted,suffixdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.3157894736842105,0.3157894736842105,0.3157894736842105
edas-iasted,mongeElkandeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
edas-iasted,word2VecStemmeddeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.8,0.21052631578947367,0.3333333333333333
edas-iasted,word2VecdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.625,0.2631578947368421,0.37037037037037035
edas-iasted,mongeElkan,0.04827586206896552,0.3684210526315789,0.08536585365853658
edas-iasted,simple_tfidf,0.5384615384615384,0.3684210526315789,0.4375
edas-iasted,jaro_winkler_tfidf,0.42105263157894735,0.42105263157894735,0.42105263157894735
edas-iasted,levenshteinDistance,0.8,0.42105263157894735,0.5517241379310345
edas-iasted,hammingDistance,0.75,0.3157894736842105,0.44444444444444436
edas-iasted,equalDistancedeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
edas-iasted,equalDistance,0.8333333333333334,0.2631578947368421,0.39999999999999997
edas-iasted,subStringDistance,0.4166666666666667,0.2631578947368421,0.3225806451612903
edas-iasted,ngramDistancedeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
edas-iasted,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
edas-iasted,jaroMeasure,0.14814814814814814,0.42105263157894735,0.2191780821917808
edas-iasted,best_base_matcher,0.8,0.42105263157894735,0.5517241379310345
edas-sigkdd,core_platform,0.6363636363636364,0.4666666666666667,0.5384615384615385
edas-sigkdd,majority_vote,1.0,0.4666666666666667,0.6363636363636364
edas-sigkdd,ngramDistance,0.875,0.4666666666666667,0.608695652173913
edas-sigkdd,wuPalmer,0.2916666666666667,0.4666666666666667,0.35897435897435903
edas-sigkdd,wuPalmerdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
edas-sigkdd,path,0.7777777777777778,0.4666666666666667,0.5833333333333334
edas-sigkdd,lin,0.7,0.4666666666666667,0.56
edas-sigkdd,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.14285714285714285,0.4666666666666667,0.21874999999999997
edas-sigkdd,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.21052631578947367,0.5333333333333333,0.3018867924528302
edas-sigkdd,jaroWinklerMeasure,0.21052631578947367,0.5333333333333333,0.3018867924528302
edas-sigkdd,word2Vec,0.7,0.4666666666666667,0.56
edas-sigkdd,level2_jara_winkler,0.14285714285714285,0.4666666666666667,0.21874999999999997
edas-sigkdd,prefix,0.28,0.4666666666666667,0.35000000000000003
edas-sigkdd,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
edas-sigkdd,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.875,0.4666666666666667,0.608695652173913
edas-sigkdd,word2VecStemmed,0.75,0.4,0.5217391304347827
edas-sigkdd,jaccard,1.0,0.4666666666666667,0.6363636363636364
edas-sigkdd,level2_monge_elkan,0.18421052631578946,0.4666666666666667,0.26415094339622636
edas-sigkdd,suffix,0.25925925925925924,0.4666666666666667,0.33333333333333337
edas-sigkdd,esaSim,0.7777777777777778,0.4666666666666667,0.5833333333333334
edas-sigkdd,level2_jaro,0.175,0.4666666666666667,0.2545454545454546
edas-sigkdd,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.2916666666666667,0.4666666666666667,0.35897435897435903
edas-sigkdd,smoaDistance,0.16666666666666666,0.4666666666666667,0.2456140350877193
edas-sigkdd,jiangConrath,0.875,0.4666666666666667,0.608695652173913
edas-sigkdd,needlemanWunsch2Distance,0.875,0.4666666666666667,0.608695652173913
edas-sigkdd,umbcSim,0.7,0.4666666666666667,0.56
edas-sigkdd,soft_tfidf_jaro,0.7,0.4666666666666667,0.56
edas-sigkdd,mongeElkan,0.10144927536231885,0.4666666666666667,0.16666666666666669
edas-sigkdd,simple_tfidf,1.0,0.4666666666666667,0.6363636363636364
edas-sigkdd,jaro_winkler_tfidf,0.7777777777777778,0.4666666666666667,0.5833333333333334
edas-sigkdd,levenshteinDistance,0.7777777777777778,0.4666666666666667,0.5833333333333334
edas-sigkdd,hammingDistance,0.875,0.4666666666666667,0.608695652173913
edas-sigkdd,equalDistance,1.0,0.4666666666666667,0.6363636363636364
edas-sigkdd,subStringDistance,0.6363636363636364,0.4666666666666667,0.5384615384615385
edas-sigkdd,ngramDistancedeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
edas-sigkdd,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
edas-sigkdd,jaroMeasure,0.35,0.4666666666666667,0.4
edas-sigkdd,best_base_matcher,1.0,0.4666666666666667,0.6363636363636364
ekaw-iasted,core_platform,0.6666666666666666,0.6,0.631578947368421
ekaw-iasted,majority_vote,1.0,0.6,0.7499999999999999
ekaw-iasted,ngramDistance,0.75,0.6,0.6666666666666665
ekaw-iasted,level2_monge_elkandeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.029850746268656716,0.6,0.05687203791469194
ekaw-iasted,wuPalmer,0.1891891891891892,0.7,0.2978723404255319
ekaw-iasted,wuPalmerdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
ekaw-iasted,path,0.625,0.5,0.5555555555555556
ekaw-iasted,lin,0.45454545454545453,0.5,0.47619047619047616
ekaw-iasted,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.06315789473684211,0.6,0.1142857142857143
ekaw-iasted,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.05504587155963303,0.6,0.10084033613445378
ekaw-iasted,word2VecdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
ekaw-iasted,jaroWinklerMeasure,0.05504587155963303,0.6,0.10084033613445378
ekaw-iasted,word2Vec,0.5,0.5,0.5
ekaw-iasted,level2_jara_winkler,0.06315789473684211,0.6,0.1142857142857143
ekaw-iasted,prefix,0.18181818181818182,0.6,0.27906976744186046
ekaw-iasted,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
ekaw-iasted,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.75,0.6,0.6666666666666665
ekaw-iasted,equalDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,1.0,0.6,0.7499999999999999
ekaw-iasted,word2VecStemmed,0.5,0.4,0.4444444444444445
ekaw-iasted,jaccard,1.0,0.6,0.7499999999999999
ekaw-iasted,level2_monge_elkan,0.029850746268656716,0.6,0.05687203791469194
ekaw-iasted,suffix,0.25925925925925924,0.7,0.37837837837837834
ekaw-iasted,word2VecStemmeddeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
ekaw-iasted,esaSim,0.5,0.5,0.5
ekaw-iasted,suffixdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
ekaw-iasted,level2_jaro,0.06896551724137931,0.6,0.12371134020618556
ekaw-iasted,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.1891891891891892,0.7,0.2978723404255319
ekaw-iasted,smoaDistance,0.08045977011494253,0.7,0.14432989690721648
ekaw-iasted,level2_monge_elkandeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
ekaw-iasted,jiangConrath,0.6666666666666666,0.6,0.631578947368421
ekaw-iasted,needlemanWunsch2Distance,0.8571428571428571,0.6,0.7058823529411764
ekaw-iasted,umbcSim,0.5,0.6,0.5454545454545454
ekaw-iasted,soft_tfidf_jaro,0.5,0.6,0.5454545454545454
ekaw-iasted,suffixdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.25925925925925924,0.7,0.37837837837837834
ekaw-iasted,word2VecStemmeddeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.5,0.4,0.4444444444444445
ekaw-iasted,word2VecdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.5,0.5,0.5
ekaw-iasted,mongeElkan,0.07608695652173914,0.7,0.13725490196078433
ekaw-iasted,simple_tfidf,0.6666666666666666,0.6,0.631578947368421
ekaw-iasted,jaro_winkler_tfidf,0.5454545454545454,0.6,0.5714285714285713
ekaw-iasted,levenshteinDistance,0.8571428571428571,0.6,0.7058823529411764
ekaw-iasted,hammingDistance,0.8571428571428571,0.6,0.7058823529411764
ekaw-iasted,equalDistancedeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
ekaw-iasted,equalDistance,1.0,0.6,0.7499999999999999
ekaw-iasted,subStringDistance,0.6,0.6,0.6
ekaw-iasted,ngramDistancedeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
ekaw-iasted,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
ekaw-iasted,jaroMeasure,0.07407407407407407,0.6,0.13186813186813187
ekaw-iasted,best_base_matcher,1.0,0.6,0.7499999999999999
ekaw-sigkdd,core_platform,0.875,0.6363636363636364,0.7368421052631579
ekaw-sigkdd,majority_vote,1.0,0.6363636363636364,0.7777777777777778
ekaw-sigkdd,ngramDistance,1.0,0.6363636363636364,0.7777777777777778
ekaw-sigkdd,wuPalmer,0.3684210526315789,0.6363636363636364,0.4666666666666667
ekaw-sigkdd,wuPalmerdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
ekaw-sigkdd,path,1.0,0.5454545454545454,0.7058823529411764
ekaw-sigkdd,lin,1.0,0.5454545454545454,0.7058823529411764
ekaw-sigkdd,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.12280701754385964,0.6363636363636364,0.20588235294117646
ekaw-sigkdd,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.2,0.6363636363636364,0.30434782608695654
ekaw-sigkdd,jaroWinklerMeasure,0.2,0.6363636363636364,0.30434782608695654
ekaw-sigkdd,word2Vec,0.8571428571428571,0.5454545454545454,0.6666666666666665
ekaw-sigkdd,level2_jara_winkler,0.12280701754385964,0.6363636363636364,0.20588235294117646
ekaw-sigkdd,prefix,0.4375,0.6363636363636364,0.5185185185185185
ekaw-sigkdd,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
ekaw-sigkdd,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,1.0,0.6363636363636364,0.7777777777777778
ekaw-sigkdd,word2VecStemmed,1.0,0.45454545454545453,0.625
ekaw-sigkdd,jaccard,1.0,0.6363636363636364,0.7777777777777778
ekaw-sigkdd,level2_monge_elkan,0.14583333333333334,0.6363636363636364,0.23728813559322035
ekaw-sigkdd,suffix,0.27586206896551724,0.7272727272727273,0.4
ekaw-sigkdd,esaSim,1.0,0.5454545454545454,0.7058823529411764
ekaw-sigkdd,level2_jaro,0.1346153846153846,0.6363636363636364,0.22222222222222224
ekaw-sigkdd,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.3684210526315789,0.6363636363636364,0.4666666666666667
ekaw-sigkdd,smoaDistance,0.25806451612903225,0.7272727272727273,0.38095238095238093
ekaw-sigkdd,jiangConrath,1.0,0.5454545454545454,0.7058823529411764
ekaw-sigkdd,needlemanWunsch2Distance,1.0,0.6363636363636364,0.7777777777777778
ekaw-sigkdd,umbcSim,0.6363636363636364,0.6363636363636364,0.6363636363636364
ekaw-sigkdd,soft_tfidf_jaro,0.875,0.6363636363636364,0.7368421052631579
ekaw-sigkdd,mongeElkan,0.125,0.7272727272727273,0.21333333333333335
ekaw-sigkdd,simple_tfidf,1.0,0.6363636363636364,0.7777777777777778
ekaw-sigkdd,jaro_winkler_tfidf,0.875,0.6363636363636364,0.7368421052631579
ekaw-sigkdd,levenshteinDistance,1.0,0.6363636363636364,0.7777777777777778
ekaw-sigkdd,hammingDistance,1.0,0.6363636363636364,0.7777777777777778
ekaw-sigkdd,equalDistance,1.0,0.6363636363636364,0.7777777777777778
ekaw-sigkdd,subStringDistance,0.7777777777777778,0.6363636363636364,0.7000000000000001
ekaw-sigkdd,ngramDistancedeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
ekaw-sigkdd,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
ekaw-sigkdd,jaroMeasure,0.30434782608695654,0.6363636363636364,0.411764705882353
ekaw-sigkdd,best_base_matcher,1.0,0.6363636363636364,0.7777777777777778
iasted-sigkdd,core_platform,0.7857142857142857,0.7333333333333333,0.7586206896551724
iasted-sigkdd,majority_vote,0.7857142857142857,0.7333333333333333,0.7586206896551724
iasted-sigkdd,ngramDistance,0.65,0.8666666666666667,0.7428571428571429
iasted-sigkdd,wuPalmer,0.2222222222222222,0.5333333333333333,0.3137254901960784
iasted-sigkdd,wuPalmerdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
iasted-sigkdd,path,0.6666666666666666,0.5333333333333333,0.5925925925925926
iasted-sigkdd,lin,0.5,0.5333333333333333,0.5161290322580646
iasted-sigkdd,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.20634920634920634,0.8666666666666667,0.3333333333333333
iasted-sigkdd,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.13541666666666666,0.8666666666666667,0.2342342342342342
iasted-sigkdd,jaroWinklerMeasure,0.13541666666666666,0.8666666666666667,0.2342342342342342
iasted-sigkdd,word2Vec,0.6153846153846154,0.5333333333333333,0.5714285714285715
iasted-sigkdd,level2_jara_winkler,0.20634920634920634,0.8666666666666667,0.3333333333333333
iasted-sigkdd,prefix,0.19298245614035087,0.7333333333333333,0.3055555555555555
iasted-sigkdd,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
iasted-sigkdd,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.65,0.8666666666666667,0.7428571428571429
iasted-sigkdd,word2VecStemmed,0.6666666666666666,0.4,0.5
iasted-sigkdd,jaccard,0.7857142857142857,0.7333333333333333,0.7586206896551724
iasted-sigkdd,level2_monge_elkan,0.16176470588235295,0.7333333333333333,0.26506024096385544
iasted-sigkdd,suffix,0.22916666666666666,0.7333333333333333,0.3492063492063492
iasted-sigkdd,esaSim,0.4,0.5333333333333333,0.4571428571428572
iasted-sigkdd,level2_jaro,0.24074074074074073,0.8666666666666667,0.37681159420289856
iasted-sigkdd,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,0.2222222222222222,0.5333333333333333,0.3137254901960784
iasted-sigkdd,smoaDistance,0.14583333333333334,0.9333333333333333,0.2522522522522523
iasted-sigkdd,jiangConrath,0.6666666666666666,0.5333333333333333,0.5925925925925926
iasted-sigkdd,needlemanWunsch2Distance,0.75,0.8,0.7741935483870969
iasted-sigkdd,umbcSim,0.2857142857142857,0.5333333333333333,0.37209302325581395
iasted-sigkdd,soft_tfidf_jaro,0.5652173913043478,0.8666666666666667,0.6842105263157895
iasted-sigkdd,mongeElkan,0.08870967741935484,0.7333333333333333,0.15827338129496402
iasted-sigkdd,simple_tfidf,0.75,0.8,0.7741935483870969
iasted-sigkdd,jaro_winkler_tfidf,0.6190476190476191,0.8666666666666667,0.7222222222222222
iasted-sigkdd,levenshteinDistance,0.6666666666666666,0.8,0.7272727272727272
iasted-sigkdd,hammingDistance,0.7058823529411765,0.8,0.7500000000000001
iasted-sigkdd,equalDistance,0.7857142857142857,0.7333333333333333,0.7586206896551724
iasted-sigkdd,subStringDistance,0.4782608695652174,0.7333333333333333,0.5789473684210527
iasted-sigkdd,ngramDistancedeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
iasted-sigkdd,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,0.0,0.0,0.0
iasted-sigkdd,jaroMeasure,0.21818181818181817,0.8,0.34285714285714286
iasted-sigkdd,best_base_matcher,0.75,0.8,0.7741935483870969
